review_id,product_id,category,seller_id,user_id,rating,review_text,delivery_time,verified_purchase,helpful_votes,review_date,sales,review_length,word_count,sentiment_label
R27507,P1177,Sports,S302,U6569,4,Good value for money. material is top notch. Packaging was neat.,4,True,0,2024-05-22,96,64,11,positive
R27508,P1031,Home & Kitchen,S255,U5996,5,Good value for money. price is top notch. Not worth the price.,3,True,1,2024-06-12,96,62,12,positive
R27509,P1414,Books,S207,U7666,4,Very satisfied with the material and performance. Works as expected.,7,True,1,2024-11-05,71,68,10,positive
R27510,P1391,Beauty,S320,U6422,2,Stopped working after a few days. Terrible packaging.,1,True,1,2023-06-23,72,53,8,negative
R27511,P1378,Sports,S232,U10008,2,Wrong size and bad packaging. price was the main issue.,5,True,0,2024-12-13,47,55,10,negative
R27512,P1104,Home & Kitchen,S261,U11989,1,Bad experience — size is subpar and delivery was late.,3,True,1,2023-10-05,40,54,10,negative
R27513,P1319,Clothing,S341,U10031,4,Loved it — size exceeded my expectations.,3,True,0,2023-01-02,102,41,7,positive
R27514,P1371,Home & Kitchen,S281,U11884,5,Very satisfied with the packaging and performance. Works as expected.,5,False,0,2024-09-02,96,69,10,positive
R27515,P1417,Grocery,S214,U10166,3,NEITHER GOOD NOR BAD; MATERIAL COULD BE BETTER.,2,False,5,2024-08-05,73,47,8,neutral
R27516,P1089,Beauty,S326,U7116,4,Five stars. Great packaging and fast delivery.,1,True,0,2021-01-14,65,46,7,positive
R27517,P1425,Beauty,S305,U6414,4,"Excellent product, great material, highly recommend!",11,False,2,2022-02-22,98,52,6,positive
R27518,P1093,Electronics,S254,U8564,3,Neither good nor bad; fit could be better.,4,True,0,2021-07-17,75,42,8,neutral
R27519,P1207,Books,S261,U9912,3,Neither good nor bad; battery could be better.,4,True,5,2022-04-21,14,46,8,neutral
R27520,P1467,Electronics,S270,U7154,4,Very satisfied with the size and performance. Works as expected. Customer support helped.,6,True,0,2024-10-25,93,89,13,positive
R27521,P1374,Home & Kitchen,S298,U8027,4,Loved it — fit exceeded my expectations.,5,True,0,2021-01-09,69,40,7,positive
R27522,P1109,Grocery,S321,U7521,5,"Excellent product, great fit, highly recommend!",3,True,6,2022-04-11,122,47,6,positive
R27523,P1195,Books,S313,U8654,3,Neither good nor bad; warranty could be better.,3,True,1,2024-11-09,86,47,8,neutral
R27524,P1299,Home & Kitchen,S248,U7326,4,Good value for money. price is top notch.,0,True,0,2024-06-22,76,41,8,positive
R27525,P1075,Beauty,S319,U11026,4,"Excellent product, great material, highly recommend! Customer support helped.",2,True,0,2021-09-09,64,77,9,positive
R27526,P1117,Beauty,S262,U11219,5,"Excellent product, great battery, highly recommend! Packaging was neat.",8,True,2,2023-03-08,127,71,9,positive
R27527,P1047,Home & Kitchen,S219,U6603,3,Neither good nor bad; battery could be better.,8,False,2,2023-01-27,89,46,8,neutral
R27528,P1024,Toys,S205,U8331,4,"Excellent product, great battery, highly recommend!",3,True,0,2022-12-13,95,51,6,positive
R27529,P1146,Books,S225,U8856,4,Good value for money. price is top notch.,6,False,0,2024-08-08,93,41,8,positive
R27530,P1471,Electronics,S327,U5619,4,"Excellent product, great quality, highly recommend!",1,True,1,2021-07-31,77,51,6,positive
R27531,P1077,Beauty,S268,U6502,2,Bad experience — fit is subpar and delivery was late.,2,True,0,2024-11-04,90,53,10,negative
R27532,P1130,Beauty,S269,U10415,4,Loved it — fit exceeded my expectations.,4,True,1,2021-03-30,81,40,7,positive
R27533,P1382,Beauty,S312,U11412,4,Very satisfied with the material and performance. Works as expected.,6,True,0,2023-08-28,99,68,10,positive
R27534,P1204,Clothing,S267,U5600,2,Wrong size and bad packaging. quality was the main issue.,6,True,0,2024-06-04,49,57,10,negative
R27535,P1218,Grocery,S259,U5363,2,Bad experience — price is subpar and delivery was late.,5,True,1,2022-02-22,33,55,10,negative
R27536,P1344,Toys,S306,U8439,3,It's okay. The battery is average.,2,True,1,2024-11-25,77,34,6,neutral
R27537,P1097,Grocery,S271,U9540,4,Good value for money. size is top notch.,14,True,0,2023-01-04,81,40,8,positive
R27538,P1087,Grocery,S286,U6588,1,Stopped working after a few days. Terrible battery.,1,True,0,2021-09-04,6,51,8,negative
R27539,P1240,Electronics,S231,U8007,4,Very satisfied with the fit and performance. Works as expected.,6,False,28,2023-04-26,81,63,10,positive
R27540,P1299,Home & Kitchen,S248,U6062,5,Five stars. Great packaging and fast delivery.,3,False,2,2021-02-17,69,46,7,positive
R27541,P1132,Home & Kitchen,S264,U6736,4,Good value for money. battery is top notch. Customer support helped.,4,True,0,2021-12-02,55,68,11,positive
R27542,P1493,Grocery,S233,U7118,5,Five stars. Great battery and fast delivery.,2,True,2,2023-03-26,79,44,7,positive
R27543,P1261,Clothing,S210,U7878,4,Five stars. Great quality and fast delivery.,2,True,0,2024-04-25,42,44,7,positive
R27544,P1306,Clothing,S268,U7104,5,Five stars. Great quality and fast delivery.,4,True,2,2022-02-25,118,44,7,positive
R27545,P1156,Electronics,S270,U7513,2,Wrong size and bad packaging. fit was the main issue.,3,True,1,2022-12-29,91,53,10,negative
R27546,P1010,Electronics,S307,U8951,3,Decent product for the price. size is acceptable.,5,True,0,2022-09-08,62,49,8,neutral
R27547,P1187,Beauty,S263,U10480,5,Five stars. Great battery and fast delivery.,2,True,5,2021-01-20,111,44,7,positive
R27548,P1480,Books,S210,U6584,3,Neither good nor bad; fit could be better.,3,True,9,2022-05-17,38,42,8,neutral
R27549,P1337,Toys,S237,U8444,1,Wrong size and bad packaging. warranty was the main issue.,2,True,0,2022-06-23,35,58,10,negative
R27550,P1113,Toys,S223,U11794,2,Stopped working after a few days. Terrible size.,0,True,6,2024-12-11,67,48,8,negative
R27551,P1226,Sports,S308,U8583,3,Neither good nor bad; performance could be better.,5,False,1,2021-11-13,57,50,8,neutral
R27552,P1040,Toys,S348,U9834,3,Decent product for the price. quality is acceptable.,3,False,1,2024-01-21,13,52,8,neutral
R27553,P1480,Books,S210,U6549,5,Good value for money. material is top notch.,4,True,0,2024-06-12,67,44,8,positive
R27554,P1357,Grocery,S288,U5620,1,Very disappointed. Poor material and arrived damaged.,2,True,6,2024-06-05,68,53,7,negative
R27555,P1179,Grocery,S218,U5838,4,Loved it — quality exceeded my expectations.,4,True,0,2022-03-29,85,44,7,positive
R27556,P1359,Sports,S341,U7729,5,Good value for money. performance is top notch.,5,True,0,2023-07-28,102,47,8,positive
R27557,P1367,Electronics,S298,U8650,4,Very satisfied with the price and performance. Works as expected. Packaging was neat.,3,True,1,2024-02-20,51,85,13,positive
R27558,P1437,Books,S318,U5921,4,Five stars. Great quality and fast delivery.,2,True,0,2024-04-02,92,44,7,positive
R27559,P1423,Home & Kitchen,S262,U9107,4,"Excellent product, great warranty, highly recommend!",4,False,0,2024-11-27,90,52,6,positive
R27560,P1389,Toys,S239,U10042,5,Very satisfied with the material and performance. Works as expected.,2,True,0,2021-06-17,80,68,10,positive
R27561,P1204,Clothing,S267,U6344,5,Good value for money. fit is top notch.,3,True,0,2023-03-18,90,39,8,positive
R27562,P1277,Clothing,S226,U7020,4,"Excellent product, great warranty, highly recommend!",4,True,0,2024-12-28,107,52,6,positive
R27563,P1230,Clothing,S238,U7875,4,Very satisfied with the fit and performance. Works as expected. Customer support helped.,3,True,0,2023-02-28,88,88,13,positive
R27564,P1297,Grocery,S305,U5858,1,Wrong size and bad packaging. quality was the main issue.,2,True,0,2024-07-24,45,57,10,negative
R27565,P1294,Toys,S200,U6050,5,Very satisfied with the delivery and performance. Works as expected.,1,True,0,2021-08-16,111,68,10,positive
R27566,P1041,Sports,S206,U5587,2,Wrong size and bad packaging. material was the main issue.,4,True,0,2023-10-20,38,58,10,negative
R27567,P1024,Toys,S205,U7358,4,Very satisfied with the quality and performance. Works as expected. Will buy again.,1,True,0,2024-01-14,94,83,13,positive
R27568,P1088,Sports,S207,U5459,2,WRONG SIZE AND BAD PACKAGING. FIT WAS THE MAIN ISSUE.,2,True,76,2021-04-01,34,53,10,negative
R27569,P1279,Toys,S284,U7247,1,Wrong size and bad packaging. delivery was the main issue.,2,True,1,2021-01-09,79,58,10,negative
R27570,P1459,Clothing,S297,U5254,4,Loved it — performance exceeded my expectations.,7,True,6,2023-04-19,73,48,7,positive
R27571,P1328,Clothing,S274,U10307,4,Loved it — size exceeded my expectations.,2,True,0,2024-05-11,66,41,7,positive
R27572,P1017,Beauty,S289,U9331,5,Very satisfied with the battery and performance. Works as expected.,6,True,0,2021-10-13,109,67,10,positive
R27573,P1109,Grocery,S321,U5021,4,Good value for money. price is top notch.,5,True,0,2023-03-27,100,41,8,positive
R27574,P1076,Sports,S311,U5872,1,Stopped working after a few days. Terrible battery.,3,True,2,2021-10-28,62,51,8,negative
R27575,P1156,Electronics,S270,U7117,5,Loved it — price exceeded my expectations.,1,False,2,2023-03-29,120,42,7,positive
R27576,P1090,Clothing,S283,U7737,2,Wrong size and bad packaging. price was the main issue.,3,True,0,2023-08-15,48,55,10,negative
R27577,P1450,Beauty,S308,U9483,4,Good value for money. material is top notch.,5,True,0,2024-04-19,33,44,8,positive
R27578,P1460,Beauty,S346,U11880,5,Good value for money. fit is top notch.,4,False,4,2021-11-10,83,39,8,positive
R27579,P1105,Toys,S304,U10409,3,It's okay. The quality is average. Customer support helped.,3,True,9,2024-03-13,76,59,9,neutral
R27580,P1415,Grocery,S211,U11618,5,Loved it — performance exceeded my expectations.,3,True,0,2023-04-11,99,48,7,positive
R27581,P1424,Grocery,S335,U6752,5,Very satisfied with the fit and performance. Works as expected.,5,False,0,2022-04-14,104,63,10,positive
R27582,P1240,Electronics,S231,U9136,3,It's okay. The material is average. Customer support helped.,3,True,0,2023-04-25,49,60,9,neutral
R27583,P1066,Beauty,S292,U10470,4,Five stars. Great battery and fast delivery.,1,True,0,2024-02-21,72,44,7,positive
R27584,P1452,Sports,S316,U5098,5,"EXCELLENT PRODUCT, GREAT PACKAGING, HIGHLY RECOMMEND!",8,True,0,2022-01-06,91,53,6,positive
R27585,P1338,Beauty,S298,U10244,1,Bad experience — fit is subpar and delivery was late. Customer support helped.,14,True,0,2023-12-02,52,78,13,negative
R27586,P1169,Books,S312,U8302,3,Neither good nor bad; material could be better.,2,True,0,2023-10-08,55,47,8,neutral
R27587,P1253,Sports,S264,U10168,3,It's okay. The performance is average.,10,False,1,2022-10-02,64,38,6,neutral
R27588,P1455,Clothing,S298,U5965,1,Wrong size and bad packaging. size was the main issue.,8,True,0,2021-06-21,32,54,10,negative
R27589,P1182,Home & Kitchen,S238,U5852,4,Good value for money. price is top notch.,2,True,0,2024-04-22,53,41,8,positive
R27590,P1339,Beauty,S248,U11319,3,Decent product for the price. quality is acceptable.,8,False,0,2024-02-21,72,52,8,neutral
R27591,P1033,Sports,S265,U8596,4,Loved it — price exceeded my expectations.,3,True,0,2021-01-16,93,42,7,positive
R27592,P1157,Home & Kitchen,S211,U7059,5,"Excellent product, great battery, highly recommend!",0,True,96,2024-01-12,129,51,6,positive
R27593,P1176,Grocery,S216,U11868,3,NEITHER GOOD NOR BAD; PRICE COULD BE BETTER.,1,False,0,2022-08-19,67,44,8,neutral
R27594,P1220,Clothing,S272,U8379,3,Decent product for the price. material is acceptable.,0,True,0,2023-05-09,67,53,8,neutral
R27595,P1169,Books,S312,U6701,5,Good value for money. battery is top notch.,2,True,1,2022-07-03,110,43,8,positive
R27596,P1097,Grocery,S271,U8506,1,Stopped working after a few days. Terrible delivery.,3,False,4,2023-03-30,42,52,8,negative
R27597,P1153,Electronics,S203,U7586,1,Wrong size and bad packaging. price was the main issue. Customer support helped.,2,True,0,2022-06-16,55,80,13,negative
R27598,P1099,Grocery,S342,U5375,4,Very satisfied with the performance and performance. Works as expected.,2,True,11,2023-06-06,72,71,10,positive
R27599,P1342,Grocery,S217,U9759,4,Loved it — fit exceeded my expectations. Not worth the price.,4,True,14,2023-12-31,68,61,11,positive
R27600,P1481,Beauty,S279,U7797,4,VERY SATISFIED WITH THE SIZE AND PERFORMANCE. WORKS AS EXPECTED.,0,True,4,2021-07-27,40,64,10,positive
R27601,P1448,Home & Kitchen,S288,U7825,5,"Excellent product, great battery, highly recommend!",4,True,0,2023-04-11,66,51,6,positive
R27602,P1161,Electronics,S232,U7262,2,Bad experience — fit is subpar and delivery was late.,8,True,0,2024-05-07,45,53,10,negative
R27603,P1339,Beauty,S248,U9079,4,"Excellent product, great price, highly recommend!",2,False,0,2024-05-13,64,49,6,positive
R27604,P1361,Home & Kitchen,S296,U5352,5,"Excellent product, great quality, highly recommend!",2,True,0,2024-08-09,105,51,6,positive
R27605,P1081,Clothing,S271,U11231,5,"EXCELLENT PRODUCT, GREAT PRICE, HIGHLY RECOMMEND!",4,True,0,2022-03-12,74,49,6,positive
R27606,P1424,Grocery,S335,U11288,4,Loved it — material exceeded my expectations. Not worth the price.,6,True,1,2023-06-08,80,66,11,positive
R27607,P1123,Books,S335,U11968,3,It's okay. The performance is average.,3,True,2,2024-04-22,35,38,6,neutral
R27608,P1226,Sports,S308,U5713,2,Wrong size and bad packaging. performance was the main issue.,7,True,1,2022-10-23,54,61,10,negative
R27609,P1334,Beauty,S262,U9330,4,Five stars. Great material and fast delivery.,4,True,0,2022-08-03,76,45,7,positive
R27610,P1084,Beauty,S318,U8231,5,Good value for money. material is top notch.,2,False,1,2022-03-02,71,44,8,positive
R27611,P1108,Toys,S261,U6975,4,"Excellent product, great warranty, highly recommend!",2,True,0,2023-11-23,66,52,6,positive
R27612,P1363,Beauty,S282,U11591,4,Very satisfied with the battery and performance. Works as expected.,6,True,0,2023-03-16,68,67,10,positive
R27613,P1316,Grocery,S279,U9440,1,Very disappointed. Poor fit and arrived damaged.,5,True,0,2023-05-02,48,48,7,negative
R27614,P1179,Grocery,S218,U8986,4,"Excellent product, great packaging, highly recommend!",6,False,0,2024-04-16,108,53,6,positive
R27615,P1104,Home & Kitchen,S261,U8170,3,Neither good nor bad; size could be better.,3,True,0,2024-01-29,74,43,8,neutral
R27616,P1249,Grocery,S220,U6869,1,WRONG SIZE AND BAD PACKAGING. DELIVERY WAS THE MAIN ISSUE.,2,False,16,2024-05-23,8,58,10,negative
R27617,P1399,Clothing,S281,U9610,3,Neither good nor bad; price could be better.,5,False,0,2021-05-04,61,44,8,neutral
R27618,P1110,Clothing,S325,U7400,2,Stopped working after a few days. Terrible delivery.,3,True,161,2022-07-28,64,52,8,negative
R27619,P1039,Home & Kitchen,S227,U5801,1,Bad experience — size is subpar and delivery was late.,1,True,12,2022-11-21,61,54,10,negative
R27620,P1299,Home & Kitchen,S248,U9391,4,Loved it — battery exceeded my expectations.,1,False,13,2024-09-04,89,44,7,positive
R27621,P1179,Grocery,S218,U8487,4,Loved it — price exceeded my expectations.,3,True,2,2024-05-19,65,42,7,positive
R27622,P1383,Grocery,S225,U5998,5,Good value for money. delivery is top notch.,2,True,0,2022-06-18,92,44,8,positive
R27623,P1030,Grocery,S344,U9497,4,Very satisfied with the performance and performance. Works as expected. Will buy again.,2,True,0,2022-02-09,45,87,13,positive
R27624,P1310,Electronics,S312,U9723,5,"Excellent product, great performance, highly recommend!",7,True,2,2024-06-01,112,55,6,positive
R27625,P1169,Books,S312,U7005,3,Decent product for the price. battery is acceptable.,3,False,0,2022-04-12,81,52,8,neutral
R27626,P1250,Clothing,S210,U9344,4,Five stars. Great price and fast delivery.,6,True,1,2021-03-10,40,42,7,positive
R27627,P1383,Grocery,S225,U7724,4,Five stars. Great battery and fast delivery.,1,False,0,2023-04-11,76,44,7,positive
R27628,P1007,Home & Kitchen,S286,U6280,3,Decent product for the price. delivery is acceptable.,4,True,0,2022-02-12,85,53,8,neutral
R27629,P1087,Grocery,S286,U8934,5,"Excellent product, great material, highly recommend!",2,True,0,2021-01-20,104,52,6,positive
R27630,P1071,Sports,S333,U11345,4,Loved it — price exceeded my expectations.,3,True,0,2022-07-19,84,42,7,positive
R27631,P1193,Clothing,S297,U11628,4,"Excellent product, great material, highly recommend! Packaging was neat.",6,True,0,2022-11-30,77,72,9,positive
R27632,P1436,Grocery,S259,U6693,4,Five stars. Great price and fast delivery.,2,True,0,2024-04-28,94,42,7,positive
R27633,P1110,Clothing,S325,U5287,4,Very satisfied with the size and performance. Works as expected.,5,True,0,2023-12-16,81,64,10,positive
R27634,P1310,Electronics,S312,U9220,5,Very satisfied with the quality and performance. Works as expected.,2,True,0,2021-02-11,75,67,10,positive
R27635,P1206,Books,S240,U7757,5,"Excellent product, great warranty, highly recommend!",4,True,0,2023-03-31,99,52,6,positive
R27636,P1249,Grocery,S220,U7733,5,"Excellent product, great price, highly recommend!",0,True,0,2021-03-02,80,49,6,positive
R27637,P1153,Electronics,S203,U8733,4,Loved it — delivery exceeded my expectations.,3,True,0,2021-07-05,77,45,7,positive
R27638,P1332,Books,S323,U7723,4,Loved it — quality exceeded my expectations.,4,True,5,2023-08-29,58,44,7,positive
R27639,P1207,Books,S261,U10579,2,Very disappointed. Poor fit and arrived damaged.,4,False,0,2021-06-12,50,48,7,negative
R27640,P1310,Electronics,S312,U8864,1,BAD EXPERIENCE — PERFORMANCE IS SUBPAR AND DELIVERY WAS LATE.,3,False,0,2023-03-27,54,61,10,negative
R27641,P1404,Beauty,S260,U7472,2,Bad experience — delivery is subpar and delivery was late. Will buy again.,8,True,0,2021-03-12,44,74,13,negative
R27642,P1451,Toys,S264,U6597,4,Loved it — material exceeded my expectations.,2,True,0,2022-08-10,81,45,7,positive
R27643,P1229,Books,S257,U5890,5,Loved it — battery exceeded my expectations.,5,False,0,2024-08-03,96,44,7,positive
R27644,P1496,Grocery,S335,U11614,2,VERY DISAPPOINTED. POOR BATTERY AND ARRIVED DAMAGED.,7,True,0,2023-12-23,75,52,7,negative
R27645,P1432,Clothing,S261,U11753,3,It's okay. The material is average.,3,False,0,2024-09-29,93,35,6,neutral
R27646,P1019,Toys,S217,U5598,4,Five stars. Great delivery and fast delivery.,5,True,0,2021-10-09,87,45,7,positive
